approved,income,loan_amount,credit_history,employment_type,existing_loans,gender,age_group,geography
1,37848.62489976983,140000,5,Employed,2,Male,Middle-aged,Rural
1,70305.5700070564,380000,4,Employed,1,Male,Senior,Suburban
0,84509.5787091441,30000,3,Self-Employed,1,Female,Senior,Rural
0,64624.8975287967,80000,3,Unemployed,1,Female,Middle-aged,Urban
0,69981.33037862644,60000,5,Unemployed,1,Female,Middle-aged,Suburban
1,46764.47349958369,290000,5,Employed,2,Female,Middle-aged,Urban
0,40734.68119313413,160000,5,Self-Employed,1,Female,Young,Rural
1,37733.19644334346,20000,5,Employed,2,Male,Young,Rural
1,105293.80241381888,80000,5,Unemployed,1,Female,Senior,Urban
1,50165.124273381,360000,5,Employed,1,Female,Middle-aged,Urban
1,59543.17952057316,30000,4,Employed,2,Female,Middle-aged,Rural
1,56259.2027777608,140000,5,Self-Employed,1,Female,Middle-aged,Rural
1,46195.14632974224,150000,5,Employed,2,Male,Middle-aged,Suburban
1,63324.930030796866,130000,5,Employed,1,Male,Middle-aged,Suburban
0,55633.516585208716,410000,5,Employed,1,Male,Middle-aged,Urban
0,37635.31625031718,70000,5,Employed,2,Female,Young,Rural
1,36057.88259447915,30000,5,Employed,2,Female,Young,Urban
1,52951.34429519477,50000,5,Self-Employed,1,Female,Middle-aged,Rural
1,72165.35885961115,180000,5,Self-Employed,1,Male,Middle-aged,Urban
1,51728.29792527074,30000,5,Self-Employed,2,Female,Middle-aged,Suburban
1,51979.86216071884,20000,5,Employed,2,Male,Middle-aged,Rural
1,30595.961453838812,30000,5,Self-Employed,2,Male,Young,Urban
1,72827.76893804462,20000,5,Self-Employed,2,Female,Senior,Rural
1,43136.58959328189,280000,5,Employed,2,Male,Young,Urban
0,36504.49674952332,50000,5,Self-Employed,1,Female,Young,Rural
0,54172.7323157965,360000,4,Employed,1,Male,Middle-aged,Urban
0,61217.96868932207,190000,3,Unemployed,1,Female,Middle-aged,Urban
1,48928.39567370917,180000,5,Employed,1,Female,Middle-aged,Suburban
1,43724.69890867306,60000,5,Employed,2,Female,Young,Urban
1,67188.97637282593,320000,5,Self-Employed,1,Female,Middle-aged,Urban
0,55677.637493581846,10000,5,Unemployed,2,Male,Middle-aged,Rural
0,76996.85984703834,200000,5,Self-Employed,1,Female,Senior,Urban
1,34714.07125588837,50000,5,Self-Employed,2,Male,Young,Rural
1,42136.48387047465,180000,5,Employed,2,Female,Young,Urban
0,36145.708748039695,20000,3,Self-Employed,2,Male,Young,Suburban
1,44902.488754837774,300000,3,Self-Employed,1,Female,Young,Urban
0,36733.18441158747,90000,5,Employed,2,Female,Young,Urban
0,28098.883778757197,160000,5,Self-Employed,2,Female,Young,Rural
1,57652.47925031736,20000,5,Self-Employed,2,Male,Middle-aged,Rural
1,39842.10421981482,150000,5,Self-Employed,2,Female,Young,Rural
1,38839.480804273546,50000,4,Unemployed,2,Male,Young,Urban
1,70035.51688367793,60000,5,Unemployed,3,Male,Middle-aged,Rural
1,77365.98701595808,210000,5,Employed,1,Female,Senior,Suburban
1,47610.00622221973,150000,5,Self-Employed,2,Male,Young,Rural
0,38895.77349716579,60000,5,Self-Employed,2,Female,Young,Urban
1,60550.32988181717,210000,5,Self-Employed,1,Female,Middle-aged,Urban
1,44608.893001642544,210000,5,Self-Employed,2,Male,Young,Suburban
1,50898.41310927321,360000,5,Unemployed,1,Female,Middle-aged,Urban
1,42359.82633677137,10000,5,Employed,2,Male,Young,Rural
1,47020.1908389131,140000,5,Employed,2,Female,Middle-aged,Suburban
1,53107.47507395447,100000,4,Employed,2,Female,Middle-aged,Urban
0,32439.584318360918,50000,5,Self-Employed,2,Male,Young,Suburban
0,63355.20490015253,360000,5,Unemployed,2,Female,Middle-aged,Suburban
1,75425.87471082302,360000,4,Self-Employed,1,Male,Middle-aged,Urban
1,42453.96237915952,30000,5,Self-Employed,2,Female,Young,Urban
1,47783.190015756445,20000,3,Self-Employed,2,Male,Middle-aged,Suburban
1,65394.11011632948,260000,5,Employed,1,Female,Middle-aged,Urban
0,58175.858290183634,100000,3,Employed,2,Female,Middle-aged,Suburban
1,57882.77609231522,340000,5,Self-Employed,2,Female,Middle-aged,Urban
0,39169.792647426686,50000,4,Employed,2,Female,Middle-aged,Rural
1,40745.580959251325,180000,5,Self-Employed,1,Female,Middle-aged,Suburban
1,48253.45563818841,360000,5,Employed,2,Female,Middle-aged,Suburban
1,51253.163537059016,60000,5,Self-Employed,1,Female,Middle-aged,Suburban
1,40927.83908315003,20000,4,Unemployed,1,Female,Young,Suburban
0,67795.44017376826,150000,4,Employed,1,Female,Middle-aged,Suburban
1,77828.82514547114,150000,5,Employed,1,Male,Middle-aged,Rural
1,51075.62189139521,300000,5,Employed,2,Male,Middle-aged,Suburban
1,59576.93498325985,420000,5,Unemployed,2,Female,Middle-aged,Suburban
1,52176.32327610531,500000,5,Employed,2,Male,Middle-aged,Suburban
1,42896.30064728022,150000,5,Self-Employed,2,Female,Young,Urban
0,82481.09358934345,50000,5,Unemployed,1,Male,Senior,Urban
1,35842.78232621949,110000,4,Self-Employed,2,Female,Young,Urban
1,59822.880174879465,150000,5,Self-Employed,1,Female,Middle-aged,Suburban
1,42541.58309261484,80000,5,Employed,2,Male,Young,Urban
1,50241.44219180462,150000,5,Unemployed,1,Female,Middle-aged,Urban
1,60163.50786741185,50000,5,Self-Employed,2,Female,Middle-aged,Suburban
1,51847.785125851486,20000,5,Self-Employed,2,Male,Middle-aged,Suburban
1,50669.64337238275,80000,5,Self-Employed,2,Female,Middle-aged,Suburban
0,59710.003088525154,150000,3,Employed,1,Male,Middle-aged,Urban
1,61647.23759377539,240000,4,Unemployed,1,Female,Middle-aged,Rural
1,31253.7756531182,100000,5,Self-Employed,1,Female,Young,Suburban
1,65215.318926935295,130000,5,Self-Employed,1,Female,Middle-aged,Urban
1,54664.47391548239,20000,5,Self-Employed,1,Male,Middle-aged,Suburban
1,44492.530012712086,340000,5,Employed,2,Female,Middle-aged,Suburban
1,54354.75246645734,430000,5,Employed,1,Male,Middle-aged,Suburban
1,82794.12978727436,110000,5,Employed,1,Female,Senior,Urban
1,67311.29605963989,90000,5,Unemployed,1,Female,Middle-aged,Urban
1,29784.552391718513,10000,5,Employed,2,Female,Young,Suburban
1,47305.09542730048,100000,5,Employed,2,Male,Middle-aged,Rural
1,43023.560432666694,390000,5,Employed,1,Female,Middle-aged,Urban
1,69959.2075057592,130000,5,Self-Employed,2,Female,Middle-aged,Urban
1,49876.72780014502,180000,5,Self-Employed,1,Female,Middle-aged,Urban
1,77536.39902699461,50000,5,Self-Employed,3,Male,Senior,Suburban
1,37906.20359659603,80000,5,Self-Employed,1,Female,Young,Urban
0,56287.166512666256,30000,4,Unemployed,2,Female,Middle-aged,Urban
1,48745.69783489412,150000,5,Employed,2,Female,Young,Rural
1,65283.17005143588,230000,4,Self-Employed,2,Male,Middle-aged,Rural
0,23642.268929994552,90000,3,Self-Employed,2,Female,Young,Rural
1,43275.6881717099,80000,5,Self-Employed,3,Female,Young,Suburban
1,53152.92026362627,700000,5,Employed,2,Male,Middle-aged,Rural
0,37422.1214833642,30000,5,Self-Employed,2,Female,Young,Urban
0,33077.96166820469,90000,5,Employed,1,Female,Young,Urban
1,65580.21728288435,200000,5,Self-Employed,2,Male,Middle-aged,Rural
0,71149.5625243067,230000,5,Self-Employed,1,Male,Middle-aged,Rural
1,76603.15892913923,100000,5,Employed,2,Male,Senior,Urban
1,44632.6358154912,360000,5,Employed,2,Female,Young,Urban
0,68616.90163841409,500000,4,Employed,1,Male,Middle-aged,Urban
1,56196.44029856073,240000,5,Self-Employed,2,Female,Middle-aged,Rural
1,38220.18309403463,360000,5,Employed,2,Male,Young,Rural
0,41649.049270427706,360000,3,Self-Employed,1,Male,Young,Rural
1,56346.49261651834,320000,5,Employed,1,Male,Middle-aged,Urban
1,53958.19979742829,50000,5,Self-Employed,1,Female,Middle-aged,Rural
1,53031.9024923316,140000,5,Self-Employed,2,Female,Middle-aged,Urban
1,45493.65824783197,360000,5,Self-Employed,1,Female,Young,Rural
0,42561.304910618805,180000,5,Employed,2,Female,Young,Urban
1,57746.97986220887,330000,5,Employed,1,Female,Middle-aged,Suburban
0,47009.53464146647,140000,5,Employed,2,Female,Young,Suburban
1,39439.448242129576,360000,5,Employed,1,Female,Young,Rural
0,33911.45684995583,150000,3,Employed,2,Female,Young,Urban
1,38384.5358841734,220000,5,Unemployed,2,Female,Young,Suburban
1,38023.82463747677,260000,5,Unemployed,2,Male,Middle-aged,Suburban
1,79845.85443160245,30000,5,Unemployed,1,Female,Senior,Rural
1,55606.0779875096,580000,5,Employed,2,Male,Middle-aged,Urban
1,35589.20005783179,50000,5,Self-Employed,2,Male,Young,Rural
0,50479.29967110312,230000,5,Employed,1,Female,Middle-aged,Rural
0,49144.90099461323,20000,3,Self-Employed,1,Male,Middle-aged,Suburban
0,53901.39896287392,110000,3,Unemployed,1,Male,Middle-aged,Rural
1,42910.7571350767,240000,5,Employed,2,Female,Young,Suburban
1,56008.90612074026,50000,5,Self-Employed,1,Female,Middle-aged,Rural
1,69341.05112949434,20000,5,Employed,3,Female,Senior,Suburban
1,60551.80174320679,190000,5,Unemployed,1,Female,Middle-aged,Suburban
1,65972.9213073584,100000,5,Unemployed,2,Female,Middle-aged,Suburban
1,45406.56348489528,500000,5,Self-Employed,1,Male,Middle-aged,Urban
1,52381.1011532578,170000,5,Employed,1,Female,Middle-aged,Suburban
1,30848.382444776013,150000,5,Self-Employed,2,Female,Young,Urban
1,77436.64461421073,30000,5,Self-Employed,1,Male,Middle-aged,Rural
0,65335.21372228752,80000,3,Self-Employed,2,Male,Middle-aged,Rural
1,68471.06122472385,340000,5,Unemployed,1,Female,Middle-aged,Suburban
1,41744.23341253083,210000,5,Self-Employed,2,Female,Young,Urban
1,39716.69662460315,30000,5,Employed,2,Female,Young,Rural
1,32860.71539719734,230000,5,Employed,2,Male,Young,Rural
1,38376.893942926035,20000,5,Self-Employed,2,Male,Young,Urban
1,39811.635914043916,70000,5,Unemployed,1,Female,Young,Suburban
0,95906.96491156326,310000,5,Employed,1,Female,Senior,Suburban
0,52747.28957752234,80000,5,Self-Employed,2,Male,Middle-aged,Rural
1,32557.527325908206,150000,5,Self-Employed,2,Female,Young,Rural
1,72829.09185606657,20000,5,Unemployed,1,Male,Middle-aged,Urban
1,84017.2069256253,220000,5,Self-Employed,1,Female,Senior,Rural
1,53880.619112085005,150000,5,Employed,2,Female,Young,Urban
1,36807.78930122559,530000,5,Employed,2,Male,Young,Suburban
1,46432.797384670404,150000,5,Self-Employed,1,Female,Young,Suburban
0,39385.28735802814,150000,5,Employed,2,Female,Young,Rural
1,39012.37326570414,420000,5,Self-Employed,1,Female,Young,Urban
1,49900.453195408176,80000,5,Self-Employed,1,Female,Middle-aged,Urban
1,53424.367604166306,100000,5,Self-Employed,1,Female,Middle-aged,Rural
0,41277.342995968094,30000,3,Self-Employed,2,Female,Young,Urban
1,53813.91391952047,50000,5,Self-Employed,1,Male,Middle-aged,Rural
0,53416.67575944934,330000,5,Employed,2,Female,Middle-aged,Rural
1,45486.24340935233,140000,5,Self-Employed,2,Female,Middle-aged,Rural
1,42030.5099795622,50000,5,Self-Employed,1,Female,Middle-aged,Rural
0,57542.08776634002,360000,4,Self-Employed,1,Male,Middle-aged,Rural
0,53095.495654758124,180000,5,Self-Employed,2,Male,Middle-aged,Suburban
1,40738.01314190259,130000,3,Self-Employed,1,Female,Young,Urban
1,54573.19448479001,130000,4,Self-Employed,2,Female,Middle-aged,Urban
1,29244.506433153758,20000,3,Employed,2,Male,Young,Rural
1,43648.22812953568,260000,5,Employed,2,Female,Young,Suburban
1,71521.78768659521,50000,5,Self-Employed,2,Female,Senior,Rural
1,49795.72304216517,320000,5,Self-Employed,1,Female,Young,Suburban
0,57144.536059893675,70000,5,Self-Employed,1,Female,Middle-aged,Urban
1,73841.75537556582,180000,5,Employed,1,Female,Middle-aged,Suburban
1,85590.68807363,60000,3,Self-Employed,1,Male,Senior,Rural
1,31394.812008630088,80000,5,Self-Employed,1,Male,Young,Rural
1,67857.10739631137,10000,5,Unemployed,1,Female,Middle-aged,Rural
0,54282.4563664344,150000,4,Self-Employed,1,Female,Middle-aged,Suburban
1,78910.77022756955,50000,5,Unemployed,2,Female,Senior,Urban
1,54490.76297829252,150000,5,Unemployed,2,Male,Middle-aged,Rural
1,56493.82031486868,350000,5,Employed,2,Male,Middle-aged,Urban
1,63869.35408703077,380000,5,Employed,2,Female,Middle-aged,Rural
1,37913.978423860906,130000,5,Unemployed,2,Female,Young,Rural
1,53648.90965887448,180000,5,Employed,1,Female,Middle-aged,Rural
1,58592.71094655482,100000,5,Self-Employed,1,Female,Middle-aged,Urban
0,43006.6099458232,30000,2,Unemployed,1,Female,Middle-aged,Urban
1,41537.84389211965,430000,5,Employed,2,Male,Young,Rural
0,55797.694367129865,200000,5,Self-Employed,1,Female,Middle-aged,Suburban
0,57656.75781379294,360000,4,Self-Employed,1,Male,Middle-aged,Urban
1,47474.973011276015,80000,5,Employed,2,Female,Middle-aged,Suburban
0,42443.58782538562,40000,3,Employed,2,Female,Young,Urban
1,53895.99901218995,80000,5,Self-Employed,2,Female,Young,Urban
1,38008.90437974688,20000,5,Unemployed,2,Male,Young,Rural
0,31499.178508076362,250000,5,Self-Employed,2,Female,Young,Urban
1,65845.28427951213,70000,5,Self-Employed,1,Male,Middle-aged,Urban
0,47210.15703233522,20000,5,Employed,1,Female,Middle-aged,Urban
1,56498.595484125915,160000,4,Employed,1,Female,Middle-aged,Rural
0,51785.01612193245,70000,5,Self-Employed,1,Male,Middle-aged,Rural
1,45957.82174196639,50000,5,Self-Employed,2,Female,Middle-aged,Suburban
0,65488.61360608405,30000,3,Unemployed,1,Female,Middle-aged,Urban
1,70405.12416838881,80000,5,Self-Employed,1,Male,Middle-aged,Urban
1,75510.6327858887,20000,5,Self-Employed,1,Male,Senior,Urban
1,58599.39165033692,50000,5,Employed,1,Female,Middle-aged,Rural
1,42223.077745921655,50000,4,Employed,2,Male,Young,Urban
1,53481.13825903842,230000,5,Employed,1,Female,Middle-aged,Urban
0,33730.871621584374,10000,4,Self-Employed,2,Female,Young,Urban
1,69238.94125718367,20000,5,Self-Employed,1,Male,Middle-aged,Rural
1,38400.19633415119,110000,3,Self-Employed,2,Male,Middle-aged,Rural
1,47786.1601243428,200000,5,Employed,2,Female,Young,Suburban
1,83721.06349761898,20000,4,Self-Employed,1,Male,Senior,Suburban
1,37497.24725769473,80000,5,Employed,2,Male,Young,Suburban
1,50922.1078646833,280000,4,Self-Employed,2,Female,Middle-aged,Rural
1,74819.29421993057,140000,5,Self-Employed,1,Female,Middle-aged,Rural
1,36260.226022363255,60000,5,Employed,2,Female,Young,Rural
1,69112.0033031574,50000,5,Self-Employed,1,Male,Senior,Urban
1,39651.45172237064,200000,5,Employed,1,Female,Middle-aged,Suburban
1,61293.383627937146,180000,4,Employed,1,Female,Middle-aged,Rural
1,65124.97380000561,260000,5,Self-Employed,2,Female,Middle-aged,Rural
0,41687.76333194039,150000,5,Employed,2,Male,Middle-aged,Rural
1,47178.825994124694,130000,5,Employed,2,Female,Middle-aged,Suburban
0,63286.009867232155,120000,5,Unemployed,2,Male,Middle-aged,Urban
1,39266.784288680195,210000,5,Self-Employed,1,Female,Young,Urban
1,47509.04629809093,110000,5,Employed,3,Female,Middle-aged,Rural
1,34235.379056206686,30000,5,Self-Employed,2,Male,Young,Urban
0,42390.62463841628,170000,5,Employed,2,Female,Young,Urban
1,44956.27617172071,360000,5,Employed,2,Female,Middle-aged,Suburban
0,60169.72712734151,130000,5,Employed,2,Male,Middle-aged,Suburban
0,40150.2943728487,30000,3,Employed,2,Female,Young,Urban
1,48400.435103086114,160000,5,Self-Employed,1,Female,Middle-aged,Rural
1,61443.20386091957,30000,5,Self-Employed,1,Female,Middle-aged,Urban
0,38236.942758338875,10000,4,Self-Employed,2,Female,Young,Suburban
1,61113.55260867731,50000,5,Self-Employed,2,Female,Middle-aged,Suburban
1,57426.16485435503,80000,5,Self-Employed,1,Male,Middle-aged,Urban
1,73293.18460331608,260000,4,Employed,1,Female,Middle-aged,Rural
0,41367.63626436006,170000,3,Unemployed,2,Male,Young,Urban
1,41042.13940823004,30000,5,Unemployed,2,Female,Young,Suburban
1,71399.03744112962,50000,5,Unemployed,2,Female,Senior,Suburban
1,65443.48981847149,120000,5,Unemployed,1,Male,Middle-aged,Suburban
0,47673.66111144348,240000,3,Self-Employed,1,Female,Middle-aged,Rural
1,55794.65460835104,180000,5,Employed,2,Male,Middle-aged,Suburban
1,29807.282950080516,60000,5,Unemployed,2,Female,Young,Rural
0,42547.1129682871,150000,5,Unemployed,2,Female,Middle-aged,Rural
1,36664.128463057394,360000,4,Self-Employed,2,Female,Young,Suburban
0,52449.57064767278,350000,5,Employed,2,Female,Middle-aged,Urban
1,64695.64216069851,30000,5,Employed,1,Female,Middle-aged,Suburban
1,42663.70046465653,120000,5,Employed,2,Female,Young,Urban
0,65582.34517382202,330000,4,Employed,1,Male,Middle-aged,Urban
1,64375.97187352121,500000,5,Self-Employed,2,Male,Middle-aged,Suburban
1,46574.89077838819,100000,5,Self-Employed,1,Female,Middle-aged,Suburban
1,57023.67888979516,80000,4,Self-Employed,1,Female,Middle-aged,Rural
1,41182.881984655694,260000,5,Self-Employed,2,Female,Young,Rural
1,72428.76242030575,500000,5,Self-Employed,1,Male,Middle-aged,Urban
1,80346.96790693139,90000,5,Employed,2,Male,Senior,Rural
1,57557.9236586978,360000,5,Self-Employed,1,Female,Middle-aged,Urban
1,44292.26259369051,360000,5,Unemployed,2,Male,Middle-aged,Urban
1,38654.115964578166,100000,5,Self-Employed,2,Female,Young,Rural
0,68574.25887078012,200000,5,Self-Employed,2,Male,Middle-aged,Suburban
1,82491.73347312976,490000,5,Self-Employed,2,Female,Senior,Urban
1,52512.75261276621,460000,5,Employed,1,Male,Middle-aged,Rural
0,65616.49931357555,20000,4,Employed,2,Male,Middle-aged,Suburban
1,55134.87175763656,230000,5,Self-Employed,1,Female,Middle-aged,Rural
1,42978.126811507726,170000,5,Self-Employed,2,Female,Young,Suburban
1,86411.70384200438,60000,5,Unemployed,1,Female,Senior,Rural
1,50707.35287535403,90000,5,Self-Employed,1,Female,Middle-aged,Rural
1,55852.16649861979,160000,4,Employed,1,Male,Middle-aged,Rural
0,39653.917887371244,20000,3,Self-Employed,2,Male,Young,Suburban
1,51859.076790686704,500000,4,Employed,1,Female,Middle-aged,Urban
0,71429.00591486278,30000,5,Self-Employed,1,Female,Middle-aged,Urban
1,39514.12979780995,170000,5,Self-Employed,2,Male,Middle-aged,Urban
1,76223.67059448425,100000,5,Unemployed,1,Female,Middle-aged,Urban
1,58116.03378545463,50000,5,Self-Employed,2,Male,Middle-aged,Urban
0,46181.8595713468,110000,3,Self-Employed,2,Male,Young,Rural
1,27574.96521735768,20000,5,Employed,2,Female,Young,Rural
1,56422.619037120756,70000,5,Unemployed,2,Female,Young,Urban
1,65709.04430413015,310000,5,Self-Employed,1,Female,Middle-aged,Suburban
0,43249.46459370021,30000,3,Self-Employed,2,Male,Young,Urban
0,41317.40803420785,30000,5,Self-Employed,1,Female,Young,Urban
1,57274.60646995085,100000,5,Employed,1,Female,Middle-aged,Suburban
1,48537.908496412834,150000,5,Employed,2,Female,Young,Urban
1,38798.51438590485,80000,5,Self-Employed,2,Male,Young,Rural
1,58655.76546831555,200000,5,Unemployed,1,Female,Middle-aged,Urban
0,54828.0619836531,20000,4,Self-Employed,1,Male,Middle-aged,Suburban
1,48435.885942184475,30000,5,Self-Employed,1,Male,Middle-aged,Rural
1,61374.61582615811,50000,5,Unemployed,1,Female,Middle-aged,Suburban
1,37403.11356237684,130000,5,Employed,1,Female,Middle-aged,Suburban
1,44680.85020991622,330000,5,Employed,2,Male,Middle-aged,Rural
1,81282.25355695662,80000,5,Unemployed,2,Female,Senior,Suburban
1,52699.762804451304,50000,5,Employed,1,Female,Middle-aged,Urban
1,55315.49731663219,150000,5,Employed,2,Female,Middle-aged,Urban
1,46577.458730160055,210000,4,Self-Employed,1,Female,Young,Suburban
1,37279.57546695195,30000,2,Self-Employed,1,Female,Young,Rural
1,31447.350263629807,500000,4,Employed,2,Female,Young,Suburban
1,45391.92548834766,60000,4,Employed,2,Female,Middle-aged,Rural
1,42240.26738713128,20000,5,Self-Employed,1,Female,Young,Rural
0,32647.63444525938,30000,3,Self-Employed,2,Female,Young,Suburban
0,102392.64966962692,120000,3,Self-Employed,1,Male,Senior,Urban
0,53554.23807894143,80000,4,Self-Employed,1,Female,Middle-aged,Urban
0,52203.609365788994,360000,5,Employed,1,Female,Middle-aged,Suburban
1,59081.26388237826,150000,5,Self-Employed,1,Male,Middle-aged,Rural
1,77047.10795706633,10000,5,Unemployed,2,Female,Senior,Suburban
1,41166.24988030049,230000,5,Unemployed,1,Female,Young,Rural
